CMDLINE poetry run zenithgui
MEM 1613.785156 1759778474.0810
MEM 1617.285156 1759778474.1813
MEM 1618.910156 1759778474.2816
MEM 1618.910156 1759778474.3818
MEM 1618.910156 1759778474.4822
MEM 1618.910156 1759778474.5826
MEM 1618.910156 1759778474.6829
MEM 1620.285156 1759778474.7833
MEM 1623.910156 1759778474.8835
MEM 1627.660156 1759778474.9839
MEM 1631.035156 1759778475.0842
MEM 1634.160156 1759778475.1848
MEM 1637.535156 1759778475.2851
MEM 1641.035156 1759778475.3853
MEM 1644.535156 1759778475.4856
MEM 1647.285156 1759778475.5858
MEM 1649.535156 1759778475.6861
MEM 1651.535156 1759778475.7864
MEM 1653.785156 1759778475.8867
MEM 1655.910156 1759778475.9870
MEM 1658.410156 1759778476.0873
MEM 1660.535156 1759778476.1877
MEM 1662.785156 1759778476.2880
MEM 1665.285156 1759778476.3883
MEM 1668.285156 1759778476.4886
MEM 1670.660156 1759778476.5889
MEM 1673.660156 1759778476.6892
MEM 1676.785156 1759778476.7895
MEM 1679.035156 1759778476.8898
MEM 1682.160156 1759778476.9924
MEM 1684.410156 1759778477.0927
MEM 1687.410156 1759778477.1930
MEM 1689.660156 1759778477.2933
MEM 1691.660156 1759778477.3935
MEM 1693.785156 1759778477.4938
MEM 1695.660156 1759778477.5941
MEM 1698.035156 1759778477.6943
MEM 1701.660156 1759778477.7946
MEM 1705.160156 1759778477.8948
MEM 1708.910156 1759778477.9951
MEM 1712.535156 1759778478.0956
MEM 1716.160156 1759778478.1960
MEM 1719.660156 1759778478.2962
MEM 1723.410156 1759778478.3964
MEM 1727.160156 1759778478.4968
MEM 1730.410156 1759778478.5970
MEM 1732.535156 1759778478.6973
MEM 1734.910156 1759778478.7976
MEM 1737.285156 1759778478.8979
MEM 1739.910156 1759778478.9983
MEM 1743.285156 1759778479.0986
MEM 1745.160156 1759778479.1989
MEM 1748.285156 1759778479.2991
MEM 1751.785156 1759778479.3994
MEM 1755.285156 1759778479.4996
MEM 1759.035156 1759778479.5999
MEM 1762.535156 1759778479.7001
MEM 1766.285156 1759778479.8003
MEM 1770.035156 1759778479.9006
MEM 1773.785156 1759778480.0008
MEM 1777.285156 1759778480.1011
MEM 1781.035156 1759778480.2013
MEM 1784.785156 1759778480.3016
MEM 1788.285156 1759778480.4018
MEM 1791.910156 1759778480.5020
MEM 1795.410156 1759778480.6023
MEM 1798.660156 1759778480.7025
MEM 1802.160156 1759778480.8028
MEM 1805.660156 1759778480.9030
MEM 1809.035156 1759778481.0032
